first_name,last_name,dob,company_id,last_active,score,member_since,state
Victoria,Jackson,1970/06/13,14,2018/12/11,32,2006,AR
Michelle,Park,1989/01/01,12,2018/01/10,31,2001,AK
Derek,Brooks,1996/06/17,14,2019/01/07,86,1973,MD
James,Vazquez,1997/01/13,2,2018/09/19,31,1978,AL
Tony,Brown,1974/08/16,3,2018/11/29,39,2000,ND
Alison,Taylor,1976/10/18,16,2018/11/28,93,2000,MI
Jared,Lee,1981/04/25,4,2018/06/09,83,1982,AR
Gavin,Short,1965/01/23,16,2018/12/31,85,1994,TX
Samantha,Nguyen,1972/01/31,8,2018/03/07,96,1998,IA
Steven,Carter,1966/03/21,18,2018/10/03,52,2014,NY
Troy,Garza,1986/01/31,14,2018/01/22,63,1987,MT
Andrea,Huerta,1996/09/27,6,2018/08/12,69,2007,SD
Edward,Day,1966/01/31,16,2018/11/23,62,1974,SC
Lisa,Davis,1988/07/09,1,2018/07/13,56,2018,VA
Carol,Baker,1984/03/02,0,2018/01/19,78,1976,UT
Stephanie,Graves,1998/11/16,10,2018/01/15,76,2012,AR
Carmen,Thompson,1976/11/01,5,2018/11/06,69,1988,AR
Tonya,Cox,1986/02/13,16,2018/07/24,47,2002,MN
Kayla,Green,1994/12/25,7,2018/04/08,41,2007,AL
David,Harris,1983/10/28,13,2018/03/09,76,1973,WI
Monica,Terrell,1991/08/10,12,2018/01/25,49,1994,MD
Edwin,Faulkner,1997/01/25,0,2018/08/16,30,2011,WI
Dawn,Parker,1981/05/13,14,2018/06/10,48,2002,NH
Jonathan,Carr,1980/05/21,11,2018/03/26,47,2006,UT
Kaylee,Williams,1961/07/13,15,2018/08/08,41,1977,VA
Daniel,Craig,1984/11/18,11,2018/05/01,90,1976,PA
Joanna,Bauer,1998/04/05,14,2019/01/04,35,1987,SC
Patty,Fernandez,1990/01/05,2,2018/06/02,35,1996,AK
Kayla,Morris,1976/08/20,2,2018/05/26,90,1976,CA
Christina,Meyer,1996/06/21,11,2018/05/04,71,1980,ND
Daniel,Barajas,1982/04/27,11,2018/05/13,62,2004,LA
Andrea,Grant,1995/10/21,2,2018/08/26,91,1979,WA
Tracy,Nelson,1997/01/27,13,2018/09/20,53,1987,NJ
Marcus,Ramsey,1968/03/19,7,2018/09/25,56,2010,OH
Stephanie,Saunders,1959/08/31,1,2018/06/05,72,2013,VA
Mary,Woods,1960/09/21,4,2018/10/16,96,1992,NE
Anthony,Hudson,1966/04/16,10,2018/08/28,55,2014,DC
Michelle,Dennis,1965/02/06,9,2018/01/26,37,2011,ID
Jose,Jones,1979/12/15,16,2018/08/24,69,1982,MD
Christian,Tucker,1987/11/05,20,2018/03/10,79,1996,AL
Laura,Young,1981/02/20,0,2018/09/24,83,1973,WA
Brittany,Baldwin,1984/09/30,7,2018/07/26,81,1972,MD
Katherine,Mccoy,1983/05/25,16,2018/12/28,98,2008,AK
Karen,Kane,1985/09/23,17,2018/10/17,73,1998,MN
Stephanie,Horton,1982/01/13,10,2018/09/03,71,2017,MI
Christopher,Cummings,1966/11/20,8,2018/04/29,63,1991,NY
Holly,Skinner,1961/02/19,12,2018/01/14,95,1982,MN
Holly,Johnson,1997/08/04,11,2018/07/17,92,2012,DC
Kathleen,Miles,1991/07/04,18,2018/01/12,93,2014,NH
Kevin,Good,1975/08/29,0,2019/01/02,96,1987,TX
Spencer,Roberson,1979/07/27,4,2018/05/02,88,1981,TX
James,Jenkins,1994/07/29,7,2018/02/27,33,1989,IA
Linda,Kennedy,1992/08/26,20,2018/11/21,43,2012,WI
Michael,Foley,1994/10/03,13,2018/12/23,49,1988,VA
Monica,Robinson,1977/07/10,15,2018/07/07,94,1995,NH
Jennifer,Jenkins,1982/03/16,9,2018/12/11,36,1970,NV
Joshua,Spears,1962/08/21,12,2018/04/18,66,2014,NJ
Jeffrey,Cisneros,1961/09/19,17,2018/07/31,36,1981,MO
Isabel,Griffin,1962/04/05,16,2018/07/21,55,2010,PA
Amber,Neal,1982/01/14,11,2018/08/14,59,1989,AL
Carrie,Christian,1961/09/21,13,2018/11/29,40,1999,MA
Stacey,White,1969/02/01,0,2018/06/13,95,2009,MI
Kristen,Holt,1970/02/15,0,2018/07/31,84,1994,AZ
Jonathan,Craig,1980/03/18,7,2018/10/28,80,1979,VA
Crystal,Conway,1963/03/24,7,2018/07/15,95,1979,SD
Ian,Wells,1960/03/05,0,2018/02/20,44,1977,NV
Karen,Thompson,1983/08/01,10,2018/03/16,84,2003,OH
Kelly,Bishop,1998/05/26,13,2018/10/14,31,1992,CA
James,Wright,1974/10/19,1,2018/07/21,51,1979,MI
Raymond,Cooper,1972/11/27,19,2018/08/10,51,1978,ND
Misty,Holland,1973/04/25,3,2018/09/09,86,2004,NV
Brian,Smith,1998/11/03,1,2018/01/28,81,2000,NC
Barbara,Webb,1985/02/09,11,2018/02/25,53,2012,TN
Jillian,Wallace,1987/02/14,5,2018/05/01,52,1991,OR
Robert,Harris,1997/12/21,5,2018/08/30,95,1976,NV
Cynthia,Rogers,1988/05/01,6,2018/11/14,58,2017,NJ
Jeffrey,Smith,1964/02/04,19,2018/02/21,30,1987,NH
Eric,Dickson,1985/10/25,1,2018/04/18,41,1991,WY
Phyllis,Lee,1959/06/25,4,2018/09/23,32,1991,AK
Karen,Edwards,1995/08/19,15,2018/07/18,35,2005,TN
Jared,Goodwin,1975/02/18,8,2018/10/14,39,1994,UT
Angela,Miller,1985/05/04,9,2018/05/28,80,2000,NE
Anthony,Simpson,1992/01/31,17,2018/05/14,62,2003,HI
Alisha,Davies,1979/07/31,7,2018/02/01,90,1996,GA
Nathan,Matthews,1964/03/08,6,2018/06/25,52,1993,WI
Matthew,Baker,1974/03/09,4,2018/01/16,60,1977,NV
Nathan,Olson,1986/12/12,5,2018/09/18,89,1991,DC
Jason,Johnson,1995/02/12,5,2018/06/10,59,1972,MO
Michael,Smith,1971/01/19,7,2018/03/05,31,1998,NE
Matthew,Brown,1967/03/15,9,2019/01/06,53,1979,WI
Brandon,Anderson,1960/02/05,6,2018/03/03,52,1978,MD
Anthony,Cruz,1975/06/04,4,2018/07/20,46,2004,DC
Daniel,Turner,1993/01/03,5,2018/11/14,83,1996,LA
Shannon,Williams,1987/06/08,4,2018/07/04,46,1977,NH
Aaron,Jacobson,1988/02/22,11,2018/08/31,92,2014,UT
Jody,Jones,1985/06/25,20,2018/05/16,51,2017,OK
David,Tate,1970/09/01,19,2018/06/17,43,2010,ME
Jacob,Melton,1962/10/05,3,2019/01/08,30,1988,MI
Heidi,Zuniga,1977/11/12,5,2018/04/30,61,2002,HI
Billy,Gonzales,1967/05/07,6,2018/04/19,35,1980,NJ
Jacqueline,Gray,1959/06/28,0,2018/05/29,82,1977,ME
Alison,Long,1984/06/14,10,2018/02/25,54,1982,OK
David,Lewis,1996/08/14,5,2018/09/21,59,2007,AL
Wesley,Barnett,1984/12/25,0,2018/02/09,52,1981,NJ
Julia,Hernandez,1972/06/08,2,2018/09/24,33,1999,MA
Belinda,Garrison,1997/08/17,4,2018/02/19,59,1990,CO
Grace,Mcdowell,1963/06/22,5,2018/09/08,72,2016,NE
Natalie,Baker,1981/10/17,15,2018/02/01,56,1972,DC
Melissa,Warren,1994/02/14,9,2018/04/13,63,1998,MD
William,Woods,1978/05/27,17,2018/04/05,43,1976,NY
Joshua,Todd,1998/08/14,4,2018/11/29,38,2009,WY
William,Griffith,1966/05/02,20,2018/01/09,40,1998,NJ
John,Perez,1983/02/28,6,2018/09/15,83,2004,AZ
Michael,Bryan,1969/08/08,6,2018/01/16,85,1982,PA
Heather,Rivera,1988/11/15,14,2018/04/02,92,2010,MO
Larry,Mathis,1959/02/21,20,2018/02/16,75,1995,ID
Kyle,Chen,1974/01/09,2,2018/02/03,32,2011,WY
Tanya,Rose,1998/06/06,18,2018/06/05,98,1987,NM
Monica,Koch,1967/04/01,9,2018/11/23,74,1977,NH
William,Ritter,1998/02/04,12,2018/02/14,50,2013,ID
Dominic,Barnes,1973/06/29,10,2018/02/13,40,1981,MI
Stacy,Woodward,1964/10/24,11,2018/07/08,73,1983,KS
Debra,Walker,1966/12/21,14,2018/03/10,62,1971,TX
Michael,Garcia,1971/04/26,12,2018/05/29,33,2016,AL
Denise,Freeman,1985/03/07,16,2018/12/15,96,1992,AZ
William,Ward,1973/09/21,12,2018/03/30,33,1981,SC
Elizabeth,Frank,1962/01/10,20,2018/06/08,52,1984,NC
Jennifer,Perry,1968/11/02,17,2018/05/16,75,1995,ME
Amber,Williams,1996/07/09,13,2018/02/08,37,1988,DC
Lisa,Johnson,1986/01/04,13,2018/12/22,75,1981,VA
Victoria,Reyes,1992/03/10,10,2018/06/29,83,1987,TX
David,Hurst,1979/06/08,9,2018/11/29,91,1974,AZ
Kristen,Preston,1995/08/28,10,2018/08/16,48,2018,IL
Whitney,Blanchard,1982/03/31,18,2018/09/02,69,1995,NH
Christina,Montoya,1968/11/27,4,2018/09/15,47,1973,OR
David,Johnson,1988/01/29,4,2018/12/01,46,1982,SC
Shaun,Harvey,1985/02/16,5,2018/08/22,45,1985,OR
Lisa,Hutchinson,1976/05/29,5,2018/09/06,58,1995,MS
Chad,Stewart,1993/05/04,10,2018/05/04,69,1972,NV
Catherine,Harper,1972/05/29,14,2018/08/23,35,1978,WI
Kimberly,Montoya,1990/05/12,11,2018/12/09,70,2009,WY
Aaron,Johnson,1982/12/11,9,2018/09/13,98,1976,VA
Theresa,Brennan,1967/12/21,1,2018/07/28,36,2018,CO
Brenda,Gordon,1993/01/19,10,2018/01/14,46,1991,WV
Yesenia,Nelson,1989/01/24,4,2018/07/28,34,1974,NC
Kristine,Burke,1971/06/04,17,2018/10/21,89,2004,UT
Joseph,Sampson,1993/04/20,0,2018/02/04,96,1979,UT
John,Brock,1983/09/17,14,2018/08/12,44,2001,IL
Greg,Rogers,1980/11/14,15,2018/07/19,46,2004,NY
Randy,Gilbert,1968/04/10,12,2018/05/30,70,1975,NY
Megan,Woodard,1967/03/31,1,2018/02/13,41,1977,VT
Andrew,Mercado,1994/09/10,19,2018/12/11,75,1979,IA
Sally,Frazier,1966/04/18,6,2018/12/12,97,2007,HI
Nancy,Larsen,1983/10/08,6,2018/05/15,40,2003,VA
Michelle,Santos,1967/08/03,15,2018/10/31,99,2001,DE
Richard,White,1988/09/22,5,2018/05/25,67,2009,OH
Cathy,Parker,1962/12/29,4,2018/01/10,80,2015,IL
Trevor,Mitchell,1964/12/03,5,2018/03/10,30,2010,NH
Kenneth,Brown,1974/05/27,1,2018/01/22,83,1998,AL
Angela,Butler,1977/11/19,17,2018/09/27,60,1970,AR
Cynthia,Bryant,1982/04/08,18,2018/08/26,88,1978,MT
Christine,Moore,1972/12/01,15,2018/03/22,30,1982,KY
Ruben,Le,1990/03/16,8,2018/01/23,84,1975,NE
Richard,Jennings,1993/06/18,2,2018/03/08,62,2017,AL
Amy,Lucas,1991/11/30,4,2018/09/13,87,1980,NY
Brian,Ross,1963/06/19,15,2019/01/09,53,2010,AR
Alex,Gomez,1969/05/19,6,2018/05/10,65,1991,WA
David,Herrera,1989/05/16,2,2018/10/27,86,1995,MA
Aaron,Pittman,1992/06/29,9,2018/08/27,81,2002,MI
Jamie,Morton,1968/11/20,4,2018/01/11,51,1986,CA
Jennifer,Brock,1990/12/16,13,2018/03/20,46,2013,WY
Ian,Williams,1968/05/13,15,2018/12/22,97,1982,WY
Rachel,Nelson,1973/08/02,6,2018/04/16,36,2011,HI
Kimberly,Garza,1990/12/09,6,2018/03/29,76,1995,CO
Kristin,Callahan,1973/01/16,11,2018/02/14,99,1980,ND
Patricia,Tyler,1982/10/03,7,2018/05/04,47,1979,VA
Sara,Haynes,1993/07/20,2,2018/05/12,75,2008,OH
Jerry,Wells,1959/03/06,10,2018/01/30,41,2005,NJ
Barbara,White,1979/04/26,18,2018/07/06,55,1988,HI
Ellen,Smith,1968/12/12,5,2018/01/23,61,2004,MA
Whitney,Ortiz,1977/08/23,14,2018/11/07,81,2015,ID
Michael,Campbell,1979/06/07,0,2018/07/01,85,1997,OR
Kayla,Green,1979/05/21,18,2018/04/08,58,1977,MI
Steven,Maldonado,1984/08/18,7,2018/12/21,62,1971,NH
Elizabeth,Henry,1991/01/18,10,2018/11/01,36,2012,MI
Michael,Little,1962/11/29,10,2018/12/04,89,1984,NC
Willie,Marsh,1964/05/17,14,2018/10/12,76,1975,PA
James,Russell,1966/08/09,12,2018/07/10,41,1999,DE
Theodore,Weiss,1998/04/08,16,2018/06/13,51,2014,WV
Jeremy,Barber,1972/05/17,17,2018/12/22,69,1988,HI
Amanda,Curtis,1968/07/24,9,2018/08/17,63,1990,MI
Linda,Garcia,1964/11/06,9,2018/09/03,38,1974,TX
Jose,Johnson,1970/02/09,19,2018/09/08,52,2006,TX
Brian,Walsh,1976/03/08,6,2018/10/20,34,2007,OR
Bradley,Estes,1971/06/25,8,2018/01/26,72,2003,MO
Robert,Alvarez,1973/07/08,13,2018/05/14,87,2008,AZ
Nancy,Floyd,1974/04/29,12,2018/08/05,80,2000,NM
Adam,Ramos,1967/03/27,8,2018/04/14,92,2015,DE
Deborah,King,1987/10/17,16,2018/11/16,64,1983,NH
Joel,Rivera,1972/03/28,0,2018/07/09,67,2008,WA
Steven,Owens,1980/12/06,17,2018/12/26,47,2010,MO
Jennifer,Phillips,1959/11/12,11,2018/08/23,62,1985,WA
Nicholas,White,1986/12/20,15,2018/04/12,86,1973,VT
Christine,Burke,1968/09/11,20,2018/06/02,67,2012,MT
Jennifer,Miller,1969/01/31,12,2018/06/26,82,1974,DC
Ashley,Moore,1973/09/26,12,2018/11/21,39,1993,MO
Jeffrey,Spencer,1972/03/24,19,2018/12/01,76,1971,DE
Daniel,Smith,1996/12/27,8,2018/04/04,67,2005,AZ
Danielle,Charles,1988/10/07,16,2018/04/15,43,2015,IA
Cory,Huff,1967/03/29,15,2018/08/01,34,1990,NV
Linda,Taylor,1981/05/23,16,2018/12/03,46,2015,DC
Micheal,Hernandez,1967/04/28,17,2018/06/03,78,1996,DE
Philip,Brooks,1974/03/30,1,2018/05/20,72,1970,CT
Jillian,Roberts,1968/10/04,20,2018/05/16,43,1988,LA
Randy,Martin,1976/02/17,16,2018/11/13,42,2017,AK
Henry,Castro,1971/08/24,9,2018/07/02,51,1986,NY
Jeremy,Burns,1963/05/29,17,2018/05/10,97,2002,PA
Elizabeth,Smith,1992/07/21,12,2018/06/29,37,2018,ME
Steven,Harris,1974/07/29,0,2018/10/14,62,2015,WA
Wendy,Buckley,1965/11/02,14,2018/12/19,79,1984,NE
Mary,Wise,1994/08/29,17,2018/09/28,74,1971,MA
Melissa,Ashley,1985/06/18,20,2018/07/20,61,1974,MS
Tommy,Weber,1970/06/12,18,2018/06/27,65,2013,CT
Nancy,Barr,1981/11/19,10,2018/03/10,62,1971,GA
Jennifer,Brady,1995/01/18,4,2018/12/11,94,1982,MO
William,Carroll,1991/09/06,0,2018/12/10,60,1985,NE
Ryan,Bennett,1975/09/11,7,2018/03/20,84,1998,CA
Michael,Benton,1981/07/14,5,2018/07/04,90,1978,KS
Jennifer,Clark,1962/04/24,5,2018/06/30,45,2009,AZ
Laura,Lewis,1972/02/21,13,2018/01/11,52,1995,OH
Carrie,Day,1987/04/25,5,2018/07/03,54,2017,NJ
Julie,Lamb,1962/04/15,18,2018/06/15,58,2018,CT
Laura,Anderson,1959/08/29,16,2018/02/07,58,1992,KY
Caitlin,Washington,1972/12/23,11,2018/06/08,36,1995,OR
Robert,Shaw,1964/07/30,7,2018/04/06,31,1994,ID
William,Smith,1961/10/29,17,2018/11/04,95,2006,FL
Barry,Hill,1981/01/14,9,2018/10/03,80,1986,MI
Barbara,Atkinson,1975/04/25,14,2018/12/29,87,2015,MN
Raymond,Kane,1986/11/28,10,2018/11/18,54,2011,ND
Rodney,Harmon,1988/07/15,10,2018/08/19,56,1977,MA
Andrea,Dorsey,1972/02/06,16,2018/07/24,97,1975,CT
Erik,Jones,1966/06/29,6,2018/05/21,76,1972,MN
Samantha,Deleon,1971/02/12,12,2018/01/14,52,1995,WY
Rachel,Robertson,1988/12/28,17,2018/10/03,47,2017,IA
Stephanie,Pace,1998/09/02,3,2018/10/16,43,2002,WI
Mary,Cantrell,1971/03/13,10,2018/06/02,76,1970,HI
April,Phillips,1994/11/27,3,2018/04/27,47,1987,KS
Scott,Garrett,1962/12/17,4,2018/03/30,56,1978,AZ
Russell,Vargas,1967/07/24,4,2018/07/04,55,1989,NV
James,Grant,1986/07/31,16,2018/06/09,91,2011,OK
Breanna,Smith,1980/12/28,20,2018/01/18,82,2006,PA
Mike,Ford,1969/03/04,17,2018/11/10,54,2006,NE
Hunter,Peterson,1988/10/05,2,2018/02/13,48,1998,TN
Becky,Valentine,1972/06/29,9,2018/08/03,58,2013,CT
Randy,Owens,1959/09/12,2,2018/02/06,35,1985,RI
Travis,Johnson,1972/06/10,7,2018/10/31,64,1980,TX
Wayne,Silva,1969/09/29,17,2018/06/30,81,2010,CA
Lauren,Lawrence,1997/06/18,20,2018/10/25,31,1988,NM
Sophia,Bryan,1966/04/08,0,2018/09/27,65,1972,NV
Tracey,Gonzalez,1967/12/12,12,2018/07/24,94,1992,VA
Lisa,Noble,1977/02/08,0,2018/03/02,50,1975,DC
Gwendolyn,Case,1966/09/30,7,2018/11/18,52,1986,NY
Jeremy,Salazar,1973/04/23,14,2018/05/31,96,1977,MA
Stacy,Rice,1959/01/30,2,2018/07/22,64,1970,GA
Brandon,Carpenter,1996/06/24,5,2018/03/03,46,2015,NY
Nicholas,Proctor,1994/09/12,12,2018/04/14,79,1970,KY
Jacob,Dominguez,1960/08/16,19,2018/05/02,30,1999,RI
Mary,Holland,1987/12/21,4,2018/05/02,91,2004,DC
Gloria,Mcgrath,1984/06/27,14,2018/05/13,30,1975,SC
Paul,Cannon,1982/12/24,18,2018/02/08,33,1995,UT
Michael,Mckinney,1994/07/13,15,2018/07/31,73,2015,VT
Joseph,Jarvis,1977/11/21,20,2018/09/29,33,1975,CT
Cynthia,Rodriguez,1976/07/24,1,2018/06/02,75,1975,NC
Sarah,Berry,1981/09/22,17,2018/05/25,30,1972,NC
Selena,Gregory,1981/07/05,13,2018/04/08,61,1979,SD
Matthew,Jones,1972/12/30,0,2018/02/26,41,1980,PA
Dennis,Alexander,1979/01/02,3,2018/03/19,43,1984,OR
Denise,Ross,1991/02/13,17,2018/04/30,49,2009,NH
Samuel,Conley,1991/08/16,11,2018/08/15,49,2004,ND
Michael,Hill,1969/10/16,9,2018/01/25,33,1978,CA
Craig,Tucker,1995/02/18,3,2018/03/19,77,2015,AZ
Eric,Grant,1982/05/06,16,2018/12/22,66,1978,NY
Cameron,Roberts,1986/07/06,2,2018/05/27,83,2007,OK
Anthony,Black,1965/03/26,18,2018/01/13,84,1980,DE
Robert,Arnold,1980/12/09,17,2018/06/21,89,1974,CT
Sarah,Simmons,1967/03/18,19,2018/04/01,75,2018,GA
Luke,Cohen,1975/01/09,5,2018/09/27,41,2014,FL
Yolanda,Torres,1964/07/20,7,2018/02/26,70,2010,PA
Wanda,Sanders,1961/11/28,10,2018/04/25,61,1980,LA
Eric,Moore,1980/12/28,5,2018/07/21,56,1977,OH
David,Byrd,1961/02/10,9,2018/08/15,50,2006,UT
Terri,Roach,1998/05/12,0,2018/07/26,73,1985,LA
Lori,West,1967/06/14,6,2018/09/01,62,1989,GA
Evan,Brown,1959/06/23,18,2018/03/29,37,1992,FL
Michael,Smith,1991/06/25,8,2018/05/02,61,2013,IL
Sarah,Barr,1990/02/21,14,2018/02/21,65,1987,VA
Kristin,Villanueva,1972/07/14,0,2018/07/27,52,1983,NE
Sherry,Pierce,1980/04/25,16,2018/12/15,65,2010,UT
Carlos,West,1978/03/26,0,2018/08/06,55,1999,KS
Sarah,Herring,1970/06/03,8,2018/10/01,64,1989,NJ
Dalton,Taylor,1965/04/26,19,2018/11/08,99,2001,SD
Michael,Holt,1966/09/25,5,2018/05/21,71,1981,WY
Dawn,Stewart,1962/05/28,16,2018/05/19,73,1987,NE
Latoya,Murray,1989/05/09,2,2018/02/05,95,2016,WY
Steven,Perez,1997/07/16,19,2018/12/26,54,2015,IL
Christian,Howard,1981/11/02,13,2018/11/24,53,2014,OR
Michael,Jones,1980/09/27,2,2018/10/19,43,1996,FL
Ray,Jones,1989/08/20,13,2018/05/21,87,1992,AR
Brian,Perez,1966/09/07,1,2018/06/17,83,1999,MN
Amber,Vincent,1966/09/13,11,2018/07/26,31,2011,VA
Thomas,Burnett,1982/02/06,18,2018/05/11,32,1985,AZ
Colleen,Acevedo,1976/01/02,4,2018/05/06,41,2014,IN
Jo,Greene,1971/09/08,10,2018/10/13,98,1982,OR
Andrew,Hayden,1980/02/15,10,2018/11/24,67,2008,IA
Jenna,Becker,1967/11/03,12,2018/03/05,97,2007,DC
Paul,Chavez,1983/01/31,4,2018/02/23,88,2007,CT
Kimberly,Luna,1986/03/09,15,2018/01/23,67,2018,ID
Jennifer,Perez,1969/06/02,9,2018/09/26,31,1996,TX
Thomas,Bennett,1990/06/04,0,2018/06/29,92,2013,PA
Katherine,Leach,1985/03/15,6,2018/07/16,62,1981,NE
Jake,Johnson,1986/10/19,1,2018/11/22,56,1993,AR
Christian,Cross,1986/01/07,6,2018/04/18,36,2003,CA
Daniel,Larson,1971/01/28,3,2018/04/20,56,2008,NM
Jason,Garrett,1960/06/02,18,2018/06/27,54,2009,ND
Brenda,Lowe,1967/12/13,4,2018/01/10,79,2008,ME
Tina,Underwood,1959/12/12,16,2018/07/09,57,2012,VA
William,Coleman,1960/12/24,1,2018/06/16,57,2009,IL
Andrew,Austin,1982/09/21,14,2019/01/04,95,2004,IL
Richard,Lee,1994/04/09,4,2018/11/11,85,2013,AZ
Warren,Thompson,1998/07/10,20,2018/12/09,74,1988,AZ
Alexander,James,1985/05/20,0,2018/04/18,49,1974,MI
Daniel,Meyer,1968/10/20,9,2018/03/05,85,2018,MS
Deborah,Perkins,1982/06/25,19,2018/12/06,92,2010,NE
Timothy,Lowery,1988/09/30,3,2018/10/06,42,1976,OR
Frederick,Anthony,1993/01/10,17,2018/10/11,51,2003,NY
Ashley,Bowman,1980/09/21,9,2018/08/07,33,1992,MN
Stephanie,Wilson,1991/05/20,2,2018/07/25,31,1993,GA
James,Schmidt,1986/01/05,10,2018/02/28,80,2009,VA
Lisa,Montes,1990/01/27,2,2018/03/11,38,1977,DC
Kelly,Williams,1983/09/09,8,2018/12/26,95,2010,IN
Victor,Lee,1993/03/25,14,2018/02/28,70,2011,SC
Billy,Diaz,1979/02/01,13,2018/11/12,57,1978,MN
Jennifer,Avila,1970/10/18,14,2018/11/13,48,1973,NH
Kristie,Parker,1980/10/08,0,2018/02/28,96,1996,NE
Jeffery,Rice,1983/02/19,13,2018/10/03,43,2016,MS
Samuel,Jones,1985/02/05,8,2018/02/05,66,1988,NY
Hailey,Nguyen,1996/11/27,4,2018/12/01,59,2012,MD
Robert,Shannon,1993/05/22,20,2018/03/30,85,2016,AK
Charles,Burke,1992/10/03,17,2018/04/22,72,1984,NE
Cindy,Franklin,1966/02/17,1,2018/07/03,93,1989,WY
Katherine,Cruz,1980/12/17,19,2018/05/08,87,2017,IN
Megan,Sanchez,1971/08/24,10,2018/08/04,33,2017,IA
Philip,Willis,1972/07/09,10,2018/03/05,79,1986,VT
Karla,Pham,1960/06/13,12,2018/04/28,76,1986,OR
Christopher,Tucker,1969/04/29,5,2018/07/15,41,1984,NC
Matthew,Lopez,1987/01/31,5,2018/07/07,54,2017,MT
Richard,Taylor,1974/08/04,18,2018/11/04,52,2003,AZ
Steven,Griffin,1968/06/25,10,2018/04/02,95,1992,MO
Teresa,Lopez,1976/06/11,6,2018/12/29,65,1987,IL
Derek,Jackson,1984/01/12,0,2018/03/26,41,1999,NJ
Paula,Holloway,1998/01/15,16,2018/10/23,93,1989,WY
Brenda,Rivera,1972/09/27,11,2018/02/10,31,1978,NJ
Angel,Gould,1961/02/03,13,2018/05/24,51,2003,KY
Emily,Gonzalez,1965/11/01,10,2018/06/05,94,1996,MO
William,Gonzalez,1997/10/04,20,2018/03/10,65,2017,NE
Rebecca,Gould,1968/03/19,17,2018/11/15,78,2003,VA
Amy,Roman,1965/03/01,7,2018/07/10,53,2007,HI
Elizabeth,Kennedy,1980/07/25,10,2018/07/05,87,2000,AR
Kevin,Howard,1973/11/05,1,2018/08/04,76,1994,ID
Daniel,Gutierrez,1970/12/30,13,2018/05/28,83,2016,AZ
Paul,Villarreal,1968/09/07,10,2018/06/30,91,1973,AK
Daniel,Guzman,1979/05/16,18,2018/12/24,30,2014,OK
Donna,Martinez,1988/06/24,5,2018/10/27,90,1983,OK
Kenneth,Gonzalez,1974/06/30,11,2018/12/18,71,1977,GA
Christopher,Griffin,1983/01/09,2,2018/07/02,53,2003,SC
Katie,Myers,1972/03/19,18,2018/07/25,41,2013,FL
James,Jones,1986/01/12,13,2018/05/09,87,1972,LA
Adam,Owen,1993/10/16,7,2018/02/17,47,1987,IL
Joshua,Mann,1979/06/21,19,2018/09/01,56,1985,DE
Tina,Moore,1979/03/19,11,2018/04/28,74,2006,MT
Allison,Bates,1989/01/27,19,2018/06/08,87,1981,OK
Christine,Gallegos,1991/02/06,3,2018/08/16,53,2018,MD
Lisa,Stark,1994/11/30,17,2018/04/07,51,1993,RI
Sarah,Ballard,1965/05/22,19,2018/09/01,40,1996,VT
Steven,Hill,1977/12/14,0,2018/10/18,99,2015,WI
David,Butler,1959/02/17,10,2018/02/19,63,1983,VT
Barbara,Ramos,1984/07/26,19,2018/07/11,33,1979,KS
Eric,Warren,1969/12/12,10,2018/02/24,73,1977,IN
Sarah,Miller,1972/09/24,1,2018/09/19,45,1978,WA
Jamie,Gilbert,1963/10/06,9,2018/05/02,79,2009,IA
Paula,Simpson,1985/07/03,11,2018/09/04,73,1995,MS
Alan,Rosario,1977/06/01,17,2018/07/08,77,1988,NE
Jennifer,Warner,1964/06/18,14,2018/09/05,39,1978,VA
Erik,Jones,1970/09/14,0,2018/11/19,42,1974,FL
Elizabeth,Hernandez,1992/01/31,13,2018/05/21,87,1988,OH
Scott,Horne,1983/03/24,1,2018/04/28,88,2003,MI
Rebekah,Henson,1987/06/13,2,2018/12/22,81,2013,UT
Susan,Silva,1974/11/22,18,2018/05/29,53,2001,WY
Julia,Thornton,1993/06/15,0,2018/07/25,64,2018,NM
Andrew,Morgan,1986/12/06,2,2018/10/28,93,1976,OK
Rebecca,Francis,1991/04/26,17,2018/12/13,69,2004,VT
Joshua,Camacho,1992/10/08,6,2018/08/28,63,1987,NC
Rebecca,Murray,1982/04/13,16,2018/07/12,54,2013,MA
Gregory,Lara,1984/02/09,13,2018/06/24,65,1979,SC
Michele,Allison,1960/06/13,7,2018/08/20,85,1990,CO
Tamara,Moss,1969/12/24,4,2018/05/06,90,1988,AR
Molly,Pratt,1997/09/21,11,2018/09/10,42,2006,KS
Gina,Moore,1969/05/12,9,2018/07/13,90,1980,NC
Mary,Hebert,1992/09/14,8,2018/04/29,76,1982,WY
Diana,Carter,1970/10/30,3,2018/02/02,35,1973,SD
Richard,Hernandez,1974/08/30,4,2018/09/28,76,2010,NM
Daniel,Baxter,1977/10/11,1,2018/08/06,79,1977,HI
Robert,Adams,1982/12/21,14,2018/07/27,67,1974,WV
Angel,Hodges,1987/05/06,0,2018/12/15,69,1990,KY
Diane,Hughes,1961/09/21,8,2018/08/12,78,2002,VT
Douglas,Faulkner,1963/05/16,8,2018/05/08,98,1996,IL
Amy,Washington,1987/09/03,16,2018/07/11,70,1970,FL
Jared,White,1994/03/24,9,2018/06/19,91,2004,AZ
Diana,Kelly,1971/01/17,18,2018/07/19,72,1989,WA
James,Clark,1969/03/09,18,2018/02/28,46,1993,CT
